date,product_id,category,store,price,competitor_price,demand,actual_sales,inventory_level,revenue,profit,is_weekend,is_holiday,seasonal_factor,marketing_spend,weather_impact,price_elasticity
2022-08-20,PROD_0042,Home & Garden,Premium_Store,246.81,207.98,43.0,43.0,196,10556.58,4222.63,True,False,0.699,0.0,1.075,-0.8
2022-08-27,PROD_0042,Home & Garden,Premium_Store,164.75,181.95,38.0,38.0,199,6280.39,2512.15,True,False,0.669,170.86,0.893,-0.8
2022-09-03,PROD_0042,Home & Garden,Premium_Store,202.35,207.37,33.0,33.0,474,6736.72,2694.69,True,False,0.645,106.04,0.951,-0.8
2022-09-10,PROD_0042,Home & Garden,Premium_Store,204.12,191.76,56.0,56.0,61,11512.81,4605.13,True,False,0.625,0.0,1.211,-0.8
2022-09-17,PROD_0042,Home & Garden,Premium_Store,176.46,179.2,48.0,48.0,102,8431.56,3372.62,True,False,0.611,0.0,1.034,-0.8
2022-09-24,PROD_0042,Home & Garden,Premium_Store,188.04,179.87,44.0,44.0,201,8339.86,3335.94,True,False,0.603,0.0,1.164,-0.8
2022-10-01,PROD_0042,Home & Garden,Premium_Store,245.07,189.56,38.0,38.0,348,9370.45,3748.18,True,False,0.6,0.0,0.966,-0.8
2022-10-08,PROD_0042,Home & Garden,Premium_Store,137.04,175.21,45.0,45.0,300,6159.65,2463.86,True,False,0.603,0.0,1.059,-0.8
2022-10-15,PROD_0042,Home & Garden,Premium_Store,181.45,172.28,51.0,51.0,465,9290.25,3716.1,True,False,0.612,5.83,0.88,-0.8
2022-10-22,PROD_0042,Home & Garden,Premium_Store,168.79,167.51,68.0,68.0,325,11417.28,4566.91,True,False,0.626,0.0,1.067,-0.8
2022-10-29,PROD_0042,Home & Garden,Premium_Store,223.84,201.72,40.0,40.0,67,8973.45,3589.38,True,False,0.646,0.0,1.033,-0.8
2022-11-05,PROD_0042,Home & Garden,Premium_Store,200.9,230.27,60.0,60.0,279,12004.43,4801.77,True,False,0.671,0.0,1.036,-0.8
2022-11-12,PROD_0042,Home & Garden,Premium_Store,199.52,183.9,76.0,76.0,195,15251.7,6100.68,True,False,0.701,0.0,1.005,-0.8
2022-11-19,PROD_0042,Home & Garden,Premium_Store,186.54,192.02,66.0,66.0,441,12347.88,4939.15,True,False,0.735,0.0,1.158,-0.8
2022-11-26,PROD_0042,Home & Garden,Premium_Store,202.67,199.29,55.0,55.0,420,11081.79,4432.72,True,False,0.773,19.06,1.032,-0.8
2022-12-03,PROD_0042,Home & Garden,Premium_Store,167.33,194.12,53.0,53.0,436,8844.79,3537.92,True,False,0.815,0.0,0.918,-0.8
2022-12-10,PROD_0042,Home & Garden,Premium_Store,193.44,182.28,44.0,44.0,69,8481.72,3392.69,True,False,0.859,0.0,1.052,-0.8
2022-12-17,PROD_0042,Home & Garden,Premium_Store,198.82,212.0,76.0,76.0,417,15107.75,6043.1,True,False,0.905,15.92,0.902,-0.8
2022-12-24,PROD_0042,Home & Garden,Premium_Store,222.62,229.56,67.0,67.0,90,14943.5,5977.4,True,True,0.952,0.0,0.916,-0.8
2022-12-31,PROD_0042,Home & Garden,Premium_Store,191.09,189.01,42.0,42.0,183,7944.93,3177.97,True,True,1.0,231.89,1.009,-0.8
2023-01-07,PROD_0042,Home & Garden,Premium_Store,192.63,201.0,70.0,70.0,436,13419.52,5367.81,True,False,1.048,24.3,0.955,-0.8
2023-01-14,PROD_0042,Home & Garden,Premium_Store,210.98,197.36,85.0,85.0,418,17867.17,7146.87,True,False,1.095,0.0,1.053,-0.8
2023-01-21,PROD_0042,Home & Garden,Premium_Store,171.48,199.65,107.0,107.0,368,18281.35,7312.54,True,False,1.141,0.0,1.123,-0.8
2023-01-28,PROD_0042,Home & Garden,Premium_Store,246.46,215.39,84.0,84.0,489,20782.84,8313.14,True,False,1.185,0.0,1.048,-0.8
2023-02-04,PROD_0042,Home & Garden,Premium_Store,180.64,210.26,96.0,96.0,468,17301.92,6920.77,True,False,1.227,0.0,0.989,-0.8
2023-02-11,PROD_0042,Home & Garden,Premium_Store,217.0,199.23,90.0,90.0,220,19446.99,7778.79,True,False,1.265,0.0,1.11,-0.8
2023-02-18,PROD_0042,Home & Garden,Premium_Store,158.71,159.56,87.0,87.0,452,13777.36,5510.94,True,False,1.299,0.0,1.059,-0.8
2023-02-25,PROD_0042,Home & Garden,Premium_Store,198.3,201.1,103.0,93.0,93,18441.54,7376.62,True,False,1.329,0.0,0.917,-0.8
2023-03-04,PROD_0042,Home & Garden,Premium_Store,197.32,190.52,93.0,93.0,498,18285.91,7314.36,True,False,1.354,0.0,0.914,-0.8
2023-03-11,PROD_0042,Home & Garden,Premium_Store,193.13,187.84,109.0,109.0,279,20962.98,8385.19,True,False,1.374,81.07,0.918,-0.8
2023-03-18,PROD_0042,Home & Garden,Premium_Store,181.61,209.54,92.0,92.0,292,16754.26,6701.7,True,False,1.388,0.0,1.13,-0.8
2023-03-25,PROD_0042,Home & Garden,Premium_Store,177.11,168.52,106.0,70.0,70,12397.85,4959.14,True,False,1.397,0.0,0.965,-0.8
2023-04-01,PROD_0042,Home & Garden,Premium_Store,199.19,198.64,112.0,112.0,200,22211.37,8884.55,True,False,1.4,189.8,0.93,-0.8
2023-04-08,PROD_0042,Home & Garden,Premium_Store,244.56,201.88,109.0,109.0,214,26677.95,10671.18,True,False,1.397,70.33,0.928,-0.8
2023-04-15,PROD_0042,Home & Garden,Premium_Store,182.85,184.83,111.0,107.0,107,19564.88,7825.95,True,False,1.389,338.94,0.968,-0.8
2023-04-22,PROD_0042,Home & Garden,Premium_Store,243.49,203.34,98.0,98.0,425,23947.04,9578.82,True,False,1.375,0.0,1.007,-0.8
2023-04-29,PROD_0042,Home & Garden,Premium_Store,201.23,214.44,71.0,71.0,123,14278.29,5711.32,True,False,1.355,0.0,0.996,-0.8
2023-05-06,PROD_0042,Home & Garden,Premium_Store,208.33,206.31,64.0,64.0,365,13278.48,5311.39,True,False,1.331,53.56,1.167,-0.8
2023-05-13,PROD_0042,Home & Garden,Premium_Store,199.93,219.49,95.0,95.0,408,18996.02,7598.41,True,False,1.301,0.0,1.037,-0.8
2023-05-20,PROD_0042,Home & Garden,Premium_Store,188.13,203.83,79.0,79.0,337,14788.58,5915.43,True,False,1.267,0.0,1.036,-0.8
2023-05-27,PROD_0042,Home & Garden,Premium_Store,192.67,194.74,85.0,85.0,213,16448.95,6579.58,True,False,1.23,0.0,1.271,-0.8
2023-06-03,PROD_0042,Home & Garden,Premium_Store,209.62,204.18,101.0,101.0,335,21100.13,8440.05,True,False,1.188,0.0,1.027,-0.8
2023-06-10,PROD_0042,Home & Garden,Premium_Store,159.29,175.9,97.0,97.0,372,15527.79,6211.12,True,False,1.145,0.0,0.973,-0.8
2023-06-17,PROD_0042,Home & Garden,Premium_Store,189.77,208.3,97.0,97.0,191,18439.3,7375.72,True,False,1.099,155.54,0.958,-0.8
2023-06-24,PROD_0042,Home & Garden,Premium_Store,192.18,198.48,93.0,93.0,281,17942.79,7177.12,True,False,1.051,0.0,1.168,-0.8
2023-07-01,PROD_0042,Home & Garden,Premium_Store,176.67,168.3,69.0,69.0,428,12235.16,4894.07,True,False,1.003,0.0,0.903,-0.8
2023-07-08,PROD_0042,Home & Garden,Premium_Store,184.85,188.21,69.0,62.0,62,11460.42,4584.17,True,False,0.955,0.0,0.98,-0.8
2023-07-15,PROD_0042,Home & Garden,Premium_Store,213.99,186.18,55.0,55.0,489,11829.16,4731.66,True,False,0.908,3.06,0.945,-0.8
2023-07-22,PROD_0042,Home & Garden,Premium_Store,176.12,176.41,63.0,63.0,149,11152.02,4460.81,True,False,0.862,18.55,1.047,-0.8
2023-07-29,PROD_0042,Home & Garden,Premium_Store,258.46,224.17,36.0,36.0,100,9195.89,3678.36,True,False,0.818,0.0,0.778,-0.8
2023-08-05,PROD_0042,Home & Garden,Premium_Store,145.52,171.65,58.0,58.0,124,8485.3,3394.12,True,False,0.776,143.38,1.156,-0.8
2023-08-12,PROD_0042,Home & Garden,Premium_Store,274.78,207.05,61.0,61.0,101,16628.46,6651.39,True,False,0.738,15.91,1.003,-0.8
2023-08-19,PROD_0042,Home & Garden,Premium_Store,172.59,200.52,63.0,63.0,204,10909.28,4363.71,True,False,0.704,0.0,1.203,-0.8
2023-08-26,PROD_0042,Home & Garden,Premium_Store,183.34,202.16,52.0,52.0,207,9541.52,3816.61,True,False,0.673,0.0,0.975,-0.8
2023-09-02,PROD_0042,Home & Garden,Premium_Store,211.85,207.19,35.0,35.0,89,7426.05,2970.42,True,False,0.648,138.53,1.123,-0.8
2023-09-09,PROD_0042,Home & Garden,Premium_Store,158.41,167.54,54.0,54.0,60,8571.7,3428.68,True,False,0.628,0.0,1.017,-0.8
2023-09-16,PROD_0042,Home & Garden,Premium_Store,152.52,174.72,53.0,53.0,440,8029.67,3211.87,True,False,0.613,0.0,0.934,-0.8
2023-09-23,PROD_0042,Home & Garden,Premium_Store,183.52,192.18,39.0,39.0,453,7183.12,2873.25,True,False,0.604,338.32,0.928,-0.8
2023-09-30,PROD_0042,Home & Garden,Premium_Store,153.61,133.4,64.0,64.0,96,9890.35,3956.14,True,False,0.6,17.9,1.2,-0.8
2023-10-07,PROD_0042,Home & Garden,Premium_Store,197.33,212.42,27.0,27.0,397,5317.0,2126.8,True,False,0.602,0.0,1.1,-0.8
2023-10-14,PROD_0042,Home & Garden,Premium_Store,137.96,174.38,46.0,46.0,96,6309.15,2523.66,True,False,0.61,0.0,0.873,-0.8
2023-10-21,PROD_0042,Home & Garden,Premium_Store,176.14,184.71,53.0,53.0,455,9252.25,3700.9,True,False,0.624,0.0,0.99,-0.8
2023-10-28,PROD_0042,Home & Garden,Premium_Store,137.84,155.26,42.0,42.0,486,5730.1,2292.04,True,False,0.643,0.0,0.937,-0.8
2023-11-04,PROD_0042,Home & Garden,Premium_Store,214.1,194.87,46.0,46.0,199,9882.32,3952.93,True,False,0.668,285.24,1.03,-0.8
2023-11-11,PROD_0042,Home & Garden,Premium_Store,160.85,185.51,62.0,62.0,201,10014.48,4005.79,True,False,0.697,0.0,1.093,-0.8
2023-11-18,PROD_0042,Home & Garden,Premium_Store,206.74,171.73,58.0,58.0,297,12090.26,4836.1,True,False,0.73,0.0,0.98,-0.8
2023-11-25,PROD_0042,Home & Garden,Premium_Store,196.16,195.22,49.0,49.0,119,9676.03,3870.41,True,False,0.768,36.77,1.239,-0.8
2023-12-02,PROD_0042,Home & Garden,Premium_Store,210.02,191.2,72.0,72.0,485,15033.83,6013.53,True,False,0.809,0.0,0.997,-0.8
2023-12-09,PROD_0042,Home & Garden,Premium_Store,184.66,208.09,58.0,58.0,305,10699.44,4279.77,True,False,0.852,0.0,0.895,-0.8
2023-12-16,PROD_0042,Home & Garden,Premium_Store,178.2,210.55,79.0,79.0,297,14056.6,5622.64,True,False,0.898,0.0,1.061,-0.8
2023-12-23,PROD_0042,Home & Garden,Premium_Store,203.62,200.73,65.0,65.0,302,13256.19,5302.48,True,True,0.945,0.0,0.985,-0.8
2023-12-30,PROD_0042,Home & Garden,Premium_Store,205.0,181.24,57.0,57.0,251,11689.14,4675.66,True,True,0.993,0.0,0.88,-0.8
2022-01-01,PROD_0043,Home & Garden,Premium_Store,205.1,167.91,70.0,70.0,211,14350.9,5740.36,True,False,1.007,0.0,0.664,-0.8
2022-01-08,PROD_0043,Home & Garden,Premium_Store,197.21,179.75,55.0,55.0,77,10874.84,4349.94,True,False,1.055,0.0,0.762,-0.8
2022-01-15,PROD_0043,Home & Garden,Premium_Store,194.5,191.6,77.0,77.0,231,14918.22,5967.29,True,False,1.102,0.0,1.07,-0.8
2022-01-22,PROD_0043,Home & Garden,Premium_Store,162.44,149.15,72.0,72.0,240,11726.02,4690.41,True,False,1.148,0.0,0.975,-0.8
2022-01-29,PROD_0043,Home & Garden,Premium_Store,180.71,182.48,72.0,72.0,372,12987.07,5194.83,True,False,1.191,0.0,1.001,-0.8
2022-02-05,PROD_0043,Home & Garden,Premium_Store,189.74,199.46,58.0,58.0,179,11030.18,4412.07,True,False,1.232,0.0,1.067,-0.8
2022-02-12,PROD_0043,Home & Garden,Premium_Store,173.15,219.59,58.0,58.0,457,9977.62,3991.05,True,False,1.27,0.0,0.996,-0.8
2022-02-19,PROD_0043,Home & Garden,Premium_Store,275.53,236.03,59.0,59.0,436,16365.96,6546.39,True,False,1.303,0.0,1.046,-0.8
2022-02-26,PROD_0043,Home & Garden,Premium_Store,152.48,192.32,127.0,127.0,184,19373.34,7749.34,True,False,1.332,0.0,0.989,-0.8
2022-03-05,PROD_0043,Home & Garden,Premium_Store,240.66,204.99,64.0,64.0,452,15430.31,6172.12,True,False,1.357,0.0,1.031,-0.8
2022-03-12,PROD_0043,Home & Garden,Premium_Store,259.9,210.26,59.0,59.0,117,15222.92,6089.17,True,False,1.376,0.0,0.879,-0.8
2022-03-19,PROD_0043,Home & Garden,Premium_Store,181.08,189.47,103.0,103.0,459,18584.56,7433.82,True,False,1.39,0.0,1.015,-0.8
2022-03-26,PROD_0043,Home & Garden,Premium_Store,178.1,169.69,124.0,124.0,316,22012.65,8805.06,True,False,1.398,0.0,1.074,-0.8
2022-04-02,PROD_0043,Home & Garden,Premium_Store,260.89,210.46,81.0,81.0,87,21087.18,8434.87,True,False,1.4,18.47,0.982,-0.8
2022-04-09,PROD_0043,Home & Garden,Premium_Store,188.77,203.48,87.0,79.0,79,14913.22,5965.29,True,False,1.396,0.0,1.041,-0.8
2022-04-16,PROD_0043,Home & Garden,Premium_Store,191.54,216.73,97.0,97.0,368,18610.59,7444.24,True,False,1.387,0.0,1.046,-0.8
2022-04-23,PROD_0043,Home & Garden,Premium_Store,238.41,206.28,102.0,71.0,71,16927.26,6770.9,True,False,1.372,114.14,1.108,-0.8
2022-04-30,PROD_0043,Home & Garden,Premium_Store,215.42,206.45,124.0,124.0,365,26714.4,10685.76,True,False,1.352,54.54,0.936,-0.8
2022-05-07,PROD_0043,Home & Garden,Premium_Store,189.31,177.98,112.0,112.0,147,21200.04,8480.02,True,False,1.327,0.0,0.98,-0.8
2022-05-14,PROD_0043,Home & Garden,Premium_Store,227.44,224.41,61.0,61.0,280,13823.91,5529.56,True,False,1.296,0.0,1.044,-0.8
2022-05-21,PROD_0043,Home & Garden,Premium_Store,198.81,196.23,103.0,103.0,295,20493.19,8197.27,True,False,1.262,0.0,1.046,-0.8
2022-05-28,PROD_0043,Home & Garden,Premium_Store,275.53,227.37,66.0,66.0,264,18312.37,7324.95,True,False,1.224,119.99,1.026,-0.8
2022-06-04,PROD_0043,Home & Garden,Premium_Store,187.65,180.38,85.0,85.0,86,16008.88,6403.55,True,False,1.182,0.0,1.03,-0.8
2022-06-11,PROD_0043,Home & Garden,Premium_Store,181.1,172.97,72.0,72.0,247,13050.04,5220.02,True,False,1.138,0.0,1.022,-0.8
2022-06-18,PROD_0043,Home & Garden,Premium_Store,196.76,211.49,78.0,78.0,153,15305.48,6122.19,True,False,1.092,0.0,1.1,-0.8
2022-06-25,PROD_0043,Home & Garden,Premium_Store,214.32,218.77,77.0,77.0,132,16456.18,6582.47,True,False,1.045,163.78,0.968,-0.8
2022-07-02,PROD_0043,Home & Garden,Premium_Store,185.39,198.58,93.0,93.0,183,17331.11,6932.45,True,False,0.997,12.8,0.909,-0.8
2022-07-09,PROD_0043,Home & Garden,Premium_Store,260.42,237.06,51.0,51.0,185,13203.75,5281.5,True,False,0.949,32.09,0.979,-0.8
2022-07-16,PROD_0043,Home & Garden,Premium_Store,254.62,209.65,52.0,52.0,468,13269.49,5307.8,True,False,0.901,0.0,0.97,-0.8
2022-07-23,PROD_0043,Home & Garden,Premium_Store,199.04,204.25,33.0,33.0,407,6518.34,2607.34,True,False,0.855,57.51,1.018,-0.8
2022-07-30,PROD_0043,Home & Garden,Premium_Store,208.66,204.73,47.0,47.0,455,9758.24,3903.3,True,False,0.812,0.0,1.11,-0.8
2022-08-06,PROD_0043,Home & Garden,Premium_Store,214.63,219.68,30.0,30.0,241,6504.59,2601.84,True,False,0.77,0.0,0.911,-0.8
2022-08-13,PROD_0043,Home & Garden,Premium_Store,137.33,161.96,50.0,50.0,229,6900.2,2760.08,True,False,0.733,306.28,0.939,-0.8
2022-08-20,PROD_0043,Home & Garden,Premium_Store,218.44,228.09,51.0,51.0,278,11221.84,4488.74,True,False,0.699,0.0,0.986,-0.8
2022-08-27,PROD_0043,Home & Garden,Premium_Store,254.54,229.7,48.0,48.0,221,12117.08,4846.83,True,False,0.669,0.0,0.926,-0.8
2022-09-03,PROD_0043,Home & Garden,Premium_Store,261.5,218.5,34.0,34.0,74,8837.65,3535.06,True,False,0.645,87.49,0.858,-0.8
2022-09-10,PROD_0043,Home & Garden,Premium_Store,206.9,211.35,45.0,45.0,161,9349.54,3739.81,True,False,0.625,0.0,1.01,-0.8
2022-09-17,PROD_0043,Home & Garden,Premium_Store,175.59,196.28,44.0,44.0,306,7789.31,3115.72,True,False,0.611,0.0,0.853,-0.8
2022-09-24,PROD_0043,Home & Garden,Premium_Store,246.7,213.65,50.0,50.0,376,12370.08,4948.03,True,False,0.603,0.0,1.146,-0.8
2022-10-01,PROD_0043,Home & Garden,Premium_Store,180.95,181.36,46.0,46.0,485,8299.88,3319.95,True,False,0.6,0.0,0.987,-0.8
2022-10-08,PROD_0043,Home & Garden,Premium_Store,153.56,168.72,56.0,56.0,129,8640.17,3456.07,True,False,0.603,0.0,1.119,-0.8
2022-10-15,PROD_0043,Home & Garden,Premium_Store,199.95,202.42,46.0,46.0,205,9297.27,3718.91,True,False,0.612,0.0,1.033,-0.8
2022-10-22,PROD_0043,Home & Garden,Premium_Store,185.86,171.92,51.0,51.0,294,9459.13,3783.65,True,False,0.626,0.0,1.02,-0.8
2022-10-29,PROD_0043,Home & Garden,Premium_Store,247.21,209.43,42.0,42.0,436,10355.49,4142.19,True,False,0.646,0.0,1.106,-0.8
2022-11-05,PROD_0043,Home & Garden,Premium_Store,202.22,210.65,58.0,58.0,131,11651.85,4660.74,True,False,0.671,0.0,0.952,-0.8
2022-11-12,PROD_0043,Home & Garden,Premium_Store,229.61,200.63,40.0,40.0,61,9085.0,3634.0,True,False,0.701,0.0,1.079,-0.8
2022-11-19,PROD_0043,Home & Garden,Premium_Store,241.42,221.63,52.0,52.0,117,12522.09,5008.84,True,False,0.735,0.0,0.996,-0.8
2022-11-26,PROD_0043,Home & Garden,Premium_Store,191.95,222.44,63.0,63.0,409,12030.9,4812.36,True,False,0.773,0.0,1.215,-0.8
2022-12-03,PROD_0043,Home & Garden,Premium_Store,233.96,206.8,42.0,42.0,454,9830.23,3932.09,True,False,0.815,0.0,0.802,-0.8
2022-12-10,PROD_0043,Home & Garden,Premium_Store,168.47,206.03,85.0,85.0,432,14360.5,5744.2,True,False,0.859,0.0,0.943,-0.8
2022-12-17,PROD_0043,Home & Garden,Premium_Store,186.68,175.77,72.0,72.0,216,13355.49,5342.2,True,False,0.905,0.0,0.949,-0.8
2022-12-24,PROD_0043,Home & Garden,Premium_Store,115.31,146.75,95.0,95.0,255,10930.87,4372.35,True,True,0.952,0.0,1.096,-0.8
2022-12-31,PROD_0043,Home & Garden,Premium_Store,238.63,230.27,65.0,65.0,405,15516.36,6206.54,True,True,1.0,0.0,1.018,-0.8
2023-01-07,PROD_0043,Home & Garden,Premium_Store,190.4,205.18,56.0,56.0,117,10709.14,4283.66,True,False,1.048,0.0,1.124,-0.8
2023-01-14,PROD_0043,Home & Garden,Premium_Store,144.66,168.81,86.0,86.0,174,12449.53,4979.81,True,False,1.095,0.0,0.885,-0.8
2023-01-21,PROD_0043,Home & Garden,Premium_Store,195.99,191.03,93.0,93.0,423,18312.4,7324.96,True,False,1.141,0.0,0.992,-0.8
2023-01-28,PROD_0043,Home & Garden,Premium_Store,214.17,235.5,65.0,65.0,194,13940.84,5576.34,True,False,1.185,0.0,0.93,-0.8
2023-02-04,PROD_0043,Home & Garden,Premium_Store,218.39,198.59,52.0,52.0,334,11304.2,4521.68,True,False,1.227,111.48,1.066,-0.8
2023-02-11,PROD_0043,Home & Garden,Premium_Store,212.36,202.01,111.0,111.0,320,23620.15,9448.06,True,False,1.265,42.66,0.992,-0.8
2023-02-18,PROD_0043,Home & Garden,Premium_Store,224.22,194.81,89.0,89.0,422,19884.12,7953.65,True,False,1.299,0.0,1.119,-0.8
2023-02-25,PROD_0043,Home & Garden,Premium_Store,137.52,152.62,157.0,61.0,61,8388.97,3355.59,True,False,1.329,30.7,0.937,-0.8
2023-03-04,PROD_0043,Home & Garden,Premium_Store,201.39,205.93,96.0,96.0,209,19361.67,7744.67,True,False,1.354,0.0,0.931,-0.8
2023-03-11,PROD_0043,Home & Garden,Premium_Store,183.39,187.36,114.0,114.0,235,20904.01,8361.6,True,False,1.374,0.0,1.02,-0.8
2023-03-18,PROD_0043,Home & Garden,Premium_Store,206.01,196.08,125.0,125.0,443,25842.26,10336.9,True,False,1.388,11.14,0.955,-0.8
2023-03-25,PROD_0043,Home & Garden,Premium_Store,279.11,229.27,88.0,88.0,91,24473.24,9789.3,True,False,1.397,0.0,1.002,-0.8
2023-04-01,PROD_0043,Home & Garden,Premium_Store,168.76,172.52,122.0,122.0,283,20524.28,8209.71,True,False,1.4,83.22,0.911,-0.8
2023-04-08,PROD_0043,Home & Garden,Premium_Store,225.64,211.39,103.0,103.0,174,23291.02,9316.41,True,False,1.397,17.21,0.964,-0.8
2023-04-15,PROD_0043,Home & Garden,Premium_Store,230.3,217.6,93.0,93.0,118,21451.67,8580.67,True,False,1.389,19.36,0.886,-0.8
2023-04-22,PROD_0043,Home & Garden,Premium_Store,185.3,181.37,113.0,113.0,357,20932.0,8372.8,True,False,1.375,0.0,0.991,-0.8
2023-04-29,PROD_0043,Home & Garden,Premium_Store,201.8,211.54,95.0,95.0,199,19176.58,7670.63,True,False,1.355,157.79,1.057,-0.8
2023-05-06,PROD_0043,Home & Garden,Premium_Store,217.93,194.97,81.0,76.0,76,16562.9,6625.16,True,False,1.331,0.0,1.077,-0.8
2023-05-13,PROD_0043,Home & Garden,Premium_Store,174.69,176.06,116.0,116.0,162,20321.03,8128.41,True,False,1.301,0.0,0.965,-0.8
2023-05-20,PROD_0043,Home & Garden,Premium_Store,201.17,200.72,90.0,90.0,120,18153.99,7261.6,True,False,1.267,0.0,0.926,-0.8
2023-05-27,PROD_0043,Home & Garden,Premium_Store,187.7,186.21,94.0,94.0,398,17630.61,7052.24,True,False,1.23,30.1,1.226,-0.8
2023-06-03,PROD_0043,Home & Garden,Premium_Store,229.6,201.67,77.0,77.0,364,17756.06,7102.42,True,False,1.188,0.0,1.153,-0.8
2023-06-10,PROD_0043,Home & Garden,Premium_Store,164.71,178.56,88.0,88.0,175,14425.8,5770.32,True,False,1.145,0.0,0.916,-0.8
2023-06-17,PROD_0043,Home & Garden,Premium_Store,200.05,231.67,77.0,77.0,468,15410.64,6164.26,True,False,1.099,46.24,0.941,-0.8
2023-06-24,PROD_0043,Home & Garden,Premium_Store,173.17,178.79,51.0,51.0,71,8772.83,3509.13,True,False,1.051,31.76,1.067,-0.8
2023-07-01,PROD_0043,Home & Garden,Premium_Store,217.62,209.59,59.0,59.0,261,12924.43,5169.77,True,False,1.003,0.0,1.019,-0.8
2023-07-08,PROD_0043,Home & Garden,Premium_Store,164.13,196.17,83.0,83.0,435,13543.21,5417.28,True,False,0.955,0.0,0.955,-0.8
2023-07-15,PROD_0043,Home & Garden,Premium_Store,212.71,192.43,41.0,41.0,483,8645.89,3458.36,True,False,0.908,0.0,0.914,-0.8
2023-07-22,PROD_0043,Home & Garden,Premium_Store,194.61,203.26,58.0,58.0,494,11253.36,4501.34,True,False,0.862,0.0,1.087,-0.8
2023-07-29,PROD_0043,Home & Garden,Premium_Store,233.19,217.13,64.0,64.0,347,15006.86,6002.74,True,False,0.818,70.71,0.851,-0.8
2023-08-05,PROD_0043,Home & Garden,Premium_Store,151.1,149.51,60.0,60.0,130,9093.4,3637.36,True,False,0.776,0.0,0.965,-0.8
2023-08-12,PROD_0043,Home & Garden,Premium_Store,191.39,195.14,51.0,51.0,498,9747.86,3899.14,True,False,0.738,0.0,1.085,-0.8
2023-08-19,PROD_0043,Home & Garden,Premium_Store,207.86,205.75,47.0,47.0,422,9752.69,3901.07,True,False,0.704,0.0,1.085,-0.8
2023-08-26,PROD_0043,Home & Garden,Premium_Store,200.59,211.25,53.0,53.0,464,10662.54,4265.02,True,False,0.673,129.43,0.868,-0.8
2023-09-02,PROD_0043,Home & Garden,Premium_Store,229.23,202.77,27.0,27.0,58,6254.66,2501.86,True,False,0.648,0.0,0.914,-0.8
2023-09-09,PROD_0043,Home & Garden,Premium_Store,214.24,193.89,35.0,35.0,348,7454.36,2981.74,True,False,0.628,0.0,0.805,-0.8
2023-09-16,PROD_0043,Home & Garden,Premium_Store,185.6,194.19,61.0,61.0,178,11387.61,4555.05,True,False,0.613,0.0,0.95,-0.8
2023-09-23,PROD_0043,Home & Garden,Premium_Store,198.67,185.53,39.0,39.0,240,7652.02,3060.81,True,False,0.604,0.0,0.927,-0.8
2023-09-30,PROD_0043,Home & Garden,Premium_Store,241.11,206.24,38.0,38.0,286,9091.5,3636.6,True,False,0.6,0.0,0.994,-0.8
2023-10-07,PROD_0043,Home & Garden,Premium_Store,157.17,198.51,36.0,36.0,121,5720.11,2288.04,True,False,0.602,0.0,0.9,-0.8
2023-10-14,PROD_0043,Home & Garden,Premium_Store,159.1,160.15,57.0,57.0,93,9081.77,3632.71,True,False,0.61,86.72,1.185,-0.8
2023-10-21,PROD_0043,Home & Garden,Premium_Store,204.94,206.51,50.0,50.0,466,10154.18,4061.67,True,False,0.624,0.0,1.135,-0.8
2023-10-28,PROD_0043,Home & Garden,Premium_Store,199.32,197.17,31.0,31.0,468,6080.1,2432.04,True,False,0.643,0.0,0.986,-0.8
2023-11-04,PROD_0043,Home & Garden,Premium_Store,167.51,159.2,53.0,53.0,303,8865.69,3546.28,True,False,0.668,50.39,0.886,-0.8
2023-11-11,PROD_0043,Home & Garden,Premium_Store,190.91,174.35,49.0,49.0,53,9310.58,3724.23,True,False,0.697,0.0,0.956,-0.8
2023-11-18,PROD_0043,Home & Garden,Premium_Store,150.98,156.58,45.0,45.0,268,6773.02,2709.21,True,False,0.73,24.79,1.038,-0.8
2023-11-25,PROD_0043,Home & Garden,Premium_Store,201.36,192.62,44.0,44.0,211,8871.57,3548.63,True,False,0.768,246.67,1.166,-0.8
2023-12-02,PROD_0043,Home & Garden,Premium_Store,171.88,176.32,74.0,74.0,167,12653.63,5061.45,True,False,0.809,51.0,1.035,-0.8
2023-12-09,PROD_0043,Home & Garden,Premium_Store,152.41,180.46,73.0,73.0,188,11075.67,4430.27,True,False,0.852,0.0,1.248,-0.8
2023-12-16,PROD_0043,Home & Garden,Premium_Store,165.0,204.45,87.0,87.0,398,14382.04,5752.81,True,False,0.898,0.0,1.097,-0.8
2023-12-23,PROD_0043,Home & Garden,Premium_Store,203.21,192.72,70.0,70.0,331,14246.42,5698.57,True,True,0.945,0.0,1.138,-0.8
2023-12-30,PROD_0043,Home & Garden,Premium_Store,170.37,169.36,86.0,74.0,74,12607.68,5043.07,True,True,0.993,0.0,0.899,-0.8
2022-01-01,PROD_0044,Home & Garden,Premium_Store,152.83,195.41,109.0,109.0,166,16629.44,6651.77,True,False,1.007,0.0,1.149,-0.8
2022-01-08,PROD_0044,Home & Garden,Premium_Store,196.55,177.75,60.0,60.0,180,11787.03,4714.81,True,False,1.055,0.0,0.877,-0.8
2022-01-15,PROD_0044,Home & Garden,Premium_Store,256.88,214.6,44.0,44.0,178,11318.49,4527.4,True,False,1.102,0.0,1.048,-0.8
